y,x
0.9186941890762242,-0.29057964601088315
0.00947953988104172,-0.3885761803248897
1.0193910273677957,-1.3490360251162201
1.2700582049413343,-0.6812349448446184
1.3277811930763406,0.6960726182442158
1.9356951089185794,0.8265122156590223
0.7707346608448198,-0.5195538575062528
2.345082706981685,-1.1028830629074946
2.040744058625831,-0.7001309973420575
0.4444650390914402,-0.732585949357599
1.3702532906188367,-1.2304718638770282
3.3093339909375716,0.9483357585268095
-0.6334240023423923,-0.2577414297265932
1.173944215818892,-1.2673133201897144
1.5760766699659943,-0.9705658545717597
2.0718816079341447,0.8262518655974418
0.3787047040826075,-0.757883983082138
0.15985437508211026,0.13304562214761972
1.6251717284008955,0.7526761947665364
4.513892760015678,0.976989483111538
0.9240003413967897,-0.42416694667190313
0.03421053287964759,-0.5155576943652704
2.013868841533281,-1.1452277613570914
1.296763941209512,-0.8004832591395825
0.46733799910028373,-0.08794444357044995
2.545390966020951,0.8378487635636702
0.7355483228444022,-0.6039996373001486
1.3984051641066997,0.6050179522717372
0.3599383011830113,0.306023035896942
0.3513158020161735,0.37683997326530516
3.326721314802657,0.8099711304530501
-1.012542951388671,-1.4940547329606488
1.7848590030419476,-1.098925212631002
-0.04932783701781951,-0.501817621756345
0.08634283696927139,0.18829894333612174
0.7111141080629593,-0.29906995920464396
-0.95371850085691,-0.16542804811615497
1.1997402663366972,-0.7076246067881584
0.318551280718708,0.5368939754553139
2.227418880870494,-0.7694511968875304
1.337282740563977,-0.47716977167874575
1.6874179876599706,-1.2727042308542877
1.4843496540837524,0.49649159505497664
0.5701661734120205,-0.6005368757760152
0.9902239081076738,-1.398781058145687
0.2384272753590277,-1.3972841503564268
3.0621553772222065,0.8860855959355831
0.7551479453372179,-0.5666468878043815
0.6962465291596064,0.5160491688875481
2.3554663718123794,0.7751475224504247
-0.18258338020707837,-0.3998094678390771
-0.11495868669819308,-0.05915874242782593
1.3351626192584647,-1.3158305120887235
1.8247302038823998,-1.0884315139846876
0.42448824884042563,0.34972693969029933
0.12730853165640696,-0.3107224681880325
0.9467530931773442,0.2138023831648752
3.198001799468024,0.8787873570108786
1.678954590819054,-0.2563387810951099
-0.0866562851747601,-0.32374843349680305
0.4368859607328173,-0.09952012484427541
1.1007540058639906,0.13127530133351684
1.74574193812928,-0.8010662531014532
2.9374862729219804,0.9497689737472683
-0.4670692684925901,0.10966027004178613
-0.012016609805756747,-0.04355391056742519
0.6592852062274931,0.03967756486963481
2.7122367245902748,0.8128507361980155
-0.2823515163225083,-0.5249427617527544
1.1868735157349317,-0.780200787470676
1.5131355871851802,-1.2731600882252678
0.5576010428402756,-0.6949152399320155
0.8266398855520877,0.39567528141196817
0.4550127779302666,-1.2389676759485155
0.3012601992931115,0.27569463150575757
2.9681792954128183,0.9161934590665624
1.750593119540866,-0.996271934476681
1.5865124579529293,-1.228778363787569
1.0401915089642992,-1.3614945530425757
1.2501330671187072,0.5743087877053767
-0.10617350329116328,-0.04700560856144875
-0.6496634287694767,-0.3247690617572516
0.24576015477218627,-0.5874646999873221
0.8566334716772649,-0.7996884317835793
0.3809332372909018,-7.103625684976578e-4
0.8226436362379217,0.5464240323053673
1.7445836867538407,-1.2554192988900468
2.3219754169391695,0.9092238151933998
1.762639117265862,-1.0781588915269822
1.7325261280772228,-1.284791485290043
1.3089245029265086,0.6530267392517999
0.04825551473560212,-0.18802349490579218
0.024542221150631996,0.1420271882088855
2.4974061110109456,-0.9262015679851174
-0.029346426560148742,0.30306507856585085
0.5603335623674192,-0.2731240125140175
3.5856376280337763,0.9131389812100679
1.4379110048488486,0.7673562011914328
0.1051621193708392,-0.12187368038576096
1.2778401551196918,-1.311002251226455
0.5015578590293633,-1.443249971838668
0.5980457245638684,-0.21690118045080453
0.016476348541604128,0.07681537908501923
0.6647335004274051,-0.45307093916926533
1.2681041940290088,0.6981648629298434
1.624200785496502,-1.2300323174567893
2.973491079159197,0.9506967409979552
1.208929286699005,-0.8375834217295051
0.8138158986304642,-1.2893061919603497
1.2335990467317353,-0.5352320607053116
2.425827875054427,-1.1877604321343824
-0.20009300867253035,-0.04611444578040391
1.2742279652892174,-0.8996259797131643
0.23722391876412266,0.3047197215491906
3.1018019311500433,-1.1351782733108848
3.0238728582459187,-1.1179030742496252
0.8687214202106907,-0.8519433244364336
0.4322572051104111,0.44471565017011017
1.3159086528222081,-0.43383425078354776
0.9653722523068904,-1.349879159592092
2.587045886582723,-1.21291865746025
0.08878037569754313,-0.29310775664635
3.7636327800964704,0.947933959774673
0.9923285727433988,0.5287919673137367
1.6755807839833947,-0.14271795726381242
1.6866076451566987,-1.3190822824835777
-0.273171780870755,-0.3337868847884238
0.8502397842658453,-0.650235885172151
0.3372921064231737,0.22479651286266744
-0.8127875973041648,-0.21460656984709203
-0.7669259953629677,-0.21269246097654104
-0.5052953411108961,-0.1362141149584204
0.2542679640851851,-0.3813566748285666
2.0376864250818287,-1.2902878990862519
2.2893873474454796,0.8253342293901369
-0.14223389139258558,-1.458879534387961
0.5940409037967588,-0.46476900146808475
1.5510691942369321,-0.9325597665738314
2.312598047381674,-1.2508985316380858
-0.2934017742855991,-0.29269031225703657
-0.06706927762535622,0.12532167858444154
2.0966217430638303,0.8033244459656999
1.249139498000868,-0.5934954822296277
2.129699558242192,0.6378374751657248
1.7004860816601908,-0.7477346211671829
1.025287476569504,-0.335843937122263
2.3497219688183657,-1.143173337681219
0.5344816284550619,0.5192974840756506
0.12209200893794195,0.16451907949522138
1.7122818771940205,-1.345147550222464
-0.2581347445629416,-0.4226860791677609
0.9023722047962894,-0.5078622964210808
0.09870304941919358,0.24239187850616872
0.5049415518626528,0.1482991265365854
1.0450519240914606,-0.4816232258453965
1.5499035575370175,-0.7326994490576908
2.500173351955995,-0.8622316373512149
-0.6638103028532067,0.18142038339283317
2.2963180362468494,0.7359835839597508
0.42998384667462675,0.6143403905443847
1.0608356288096017,-0.5177453577052802
1.386401601789416,-1.3023736500181258
1.5226808263876184,0.5710576424608007
1.2752288595099366,-1.3177704378031194
1.0033699015492,-1.2130933060543612
-0.9739252018775094,0.09996067523024976
1.5681701207951044,-0.6985844995360821
1.9856746618080203,-1.0281261845957488
0.47510500943432016,-0.5154258970869705
1.2524171640608457,0.6550650399876758
0.756411593633305,-0.630221483646892
-0.8643381691068792,-1.4964152538450435
1.6366070125058203,0.7782111342530698
1.8537083119755087,0.8793086223304272
0.11179197305523057,-0.2727025424828753
