y,x1,x2
A,6.686787064916907,9.765017254467631
A,12.36917343595305,5.648770684139327
A,10.966483344821075,9.313827310595356
A,10.00811768367274,9.674147437533964
A,11.824406692972834,10.654802627239949
A,12.572283839304275,8.608272787142177
A,9.082845467392703,13.66125024361137
A,13.584432197776437,9.97209929044557
A,7.895870229798806,15.124843347952531
A,11.042615814050178,6.904642581503426
A,6.758843640839935,9.4682783662547
A,6.03206703845936,14.316597131742867
A,17.50001371804858,7.3688523628086005
A,12.915540274493004,8.031530989928578
A,9.333801978123198,4.300409366667364
A,7.409884104096474,6.364567257691913
A,15.148945852208914,10.859859779935894
A,20.07013845800062,3.1989961214491958
A,16.88454527199737,0.3903653139741614
A,8.282604263591043,11.509605989375949
A,10.704581056772097,5.035850446541575
A,17.539601846298602,5.109438623925563
A,11.66867183534183,7.063662710344257
A,8.22693476167639,10.817648277809589
A,2.2000888030954044,7.104434256906811
A,11.978187650547774,5.938135562275345
A,14.374347194057734,10.026608886079567
A,17.855138177114885,5.6203814914065156
A,10.183094908022152,8.881283071166573
A,16.410971486178404,10.382181260935091
A,13.1518319095726,12.656215762252994
A,11.512071432003202,12.024050352804457
A,9.517284412365427,11.413263965838674
A,12.05495240700156,4.985977444917429
A,10.9308319532606,10.103019284824533
A,16.68195783779272,4.389484610927213
A,14.32770121471119,6.863599414897985
A,15.388087643449259,7.830572187275482
A,17.042078030803218,0.7467030385637603
A,13.387082002271702,10.489175206961388
A,11.72225833105277,9.356871978355935
A,13.503659441211497,8.30051194403066
A,9.111993326359727,9.263986269264686
A,11.890664988107698,4.082267032136722
A,15.208603377986531,4.555208831837563
A,8.885433233663196,7.058690673464687
A,13.279710259118371,5.3628111510541245
A,8.725446975331792,12.80663504471452
A,13.121102642905141,7.396202656007695
A,8.257732334416614,7.566419194672217
A,13.202643842861189,11.935309358946036
A,13.79674426350839,6.187212264760577
A,7.713850151376212,12.285814846957527
A,8.971345672383405,8.405354673043348
A,10.724183492573705,7.394334349258223
A,10.801204912838541,8.592508977047475
A,8.031583957519246,7.415934454953266
A,13.816730177062546,11.355620414253728
A,19.30857067158737,0.2420206890856118
A,13.333237085083539,11.884523017157441
A,12.249839449155374,6.65828635771561
A,11.34927484782744,8.75691388484132
A,9.024131721608201,8.113444500508601
A,7.8961657711837505,11.483362973999547
A,16.208618716567116,9.609143587336904
A,11.009545545529653,14.898779216327016
A,10.305825586056606,8.307088832242316
A,9.134435617464383,10.94294930199192
A,10.147054179881675,11.546597725580089
A,10.364408050410482,10.648573416303647
A,15.890950191153525,7.343187476382566
A,12.471347441108248,8.572814560875187
A,11.485341021223757,11.511134797987175
A,17.41765642209689,9.825955178562673
A,13.848409232690596,7.672073495461976
A,8.92046795437685,7.975804961142909
A,7.255190437472913,6.944792519961037
A,10.672244159286638,9.529378476162082
A,14.638827034717936,6.6656845925191135
A,13.831499593172165,4.3719549095404195
A,7.607901980972514,11.779152921302945
A,11.854598633834254,9.83201061810339
A,14.108559728707391,11.721191034121533
A,14.062635437955953,10.430125437642602
A,14.858017789708654,5.130144751100527
A,12.23629459057222,12.405119263719357
A,11.195094265517081,6.190916575601641
A,14.351708743266567,10.436227968785097
A,9.598052937571955,10.917723487651225
A,9.656733554163932,10.336111965881859
A,8.042471597647678,11.625890748419682
A,13.153133042358842,7.173939706979832
A,9.329623175840439,8.90807758681288
A,8.199437435570108,11.82100761225689
A,15.509453346572522,6.4562407466571115
A,14.239960869914894,6.30189115708094
A,15.820842320164761,6.731740795230294
A,14.077119590350067,2.570760346207088
A,14.72111222033259,12.455948270579283
A,8.739121734557108,8.168587624118041
A,8.908538793535307,11.609931625840204
A,8.442923427501269,10.09403751046555
A,13.522223716345636,4.544307751879499
A,5.586371720456507,11.166541057723231
A,14.801551475033293,8.163244043923303
A,9.573062116098448,6.012735204471736
A,15.411401229176377,10.383661256095532
A,11.175266553268607,6.7234947719754885
A,12.15794252096471,9.81007474019833
A,14.26556404712119,12.10311397239187
A,14.607395769835607,11.691785365068208
A,11.358203273467968,8.314164765453695
A,10.364171727118423,3.5473877589449456
A,13.06817729393143,6.900055926396797
A,15.206200276987211,2.8284772541222107
A,11.95189278155456,6.187803548607482
A,14.353450186358401,8.496562084753716
A,2.98869647775666,12.863035363230928
A,15.409622868369585,4.84895861228665
A,11.327306623663064,8.446379727120458
A,14.904236215985714,3.427553361047913
A,15.182762995690332,3.9207863017951876
A,12.495483498401816,9.868655813895494
A,14.30861134136292,5.590165460160042
A,13.2177115958374,10.048887584792007
A,12.365506064911965,6.447214338725204
A,14.34031187921626,7.8850794525555825
A,17.166660090559127,3.199205891251424
A,14.996939279166497,5.12901238725147
A,11.85489173615781,9.370860259587573
A,9.746592205302484,8.95514905234819
A,12.626749081424432,6.401435924859705
A,12.313354961404071,8.901707804232595
A,7.200624157994709,8.96288729105197
A,5.9959603107715616,9.285781961572235
A,16.032316256413196,7.2064088500724015
A,13.391476495848115,9.591576536742481
A,7.871385890154506,10.284708275188665
A,14.582481089638897,9.042549152664554
A,12.760610912765543,9.165314404689184
A,11.154633977349368,6.910410302847707
A,15.314012808122849,7.5192463643433145
A,15.89015643930683,10.86481799056841
A,11.181129879078906,7.277885161719492
A,15.359680100021638,10.366787760743508
A,10.661884446177913,13.340045382270354
A,17.474941397986473,12.680843640475658
A,12.107144738350557,6.087407971502175
A,9.66896548075645,9.616500841651611
A,14.388007026039855,5.340261186004966
A,10.968086881567235,6.938781177895374
A,16.487228780498373,5.114072132707886
A,10.169875850331199,13.026485501661021
A,12.01514791171841,6.908604005247964
A,11.564509743393504,5.188294203235204
A,17.57451695589564,8.350820447384105
A,12.847096420923672,9.539250418213522
A,14.682255042737484,7.224561565342487
A,15.276055296735105,9.55552748203467
A,7.3799204747896425,10.162525187577582
A,13.3155085019199,9.151650979423588
A,13.352094266549793,3.922755257356431
A,11.461268498018015,8.770711779159235
A,12.046221806342238,6.4239644244576395
A,8.193689265958398,7.098042226682843
A,7.548949950099707,11.23105579575278
A,13.371141311249893,4.412707500244687
A,10.415468517000274,9.146837969545079
A,13.812038240230743,11.320562558531385
A,9.412410346044306,10.45756300515334
A,11.680106287330528,6.7377140640016275
A,8.945968449201931,9.513170525531104
A,17.219051001319382,4.912283004010645
A,8.830944804009865,14.386035595081921
A,8.652272907608465,9.302767742170174
A,13.676032921831645,9.759090668362566
A,17.838707006312063,7.448594811689103
A,9.355451033051263,8.897951698921247
A,12.295777912677202,11.723113670052012
A,11.686042216961342,8.060478309871815
A,11.563774461924947,8.832827586433593
A,15.472942493816426,9.509744497158444
A,9.343656526353318,7.268774067577727
A,11.964317842434092,10.188762158867265
A,11.166540945316452,5.788683720529332
A,16.461007189644842,6.347885236581445
A,10.780659856663918,11.063208871881987
A,10.460018503739049,9.789869310647777
A,14.874559161523676,7.258804839712444
A,17.037731730680292,5.56577158861896
A,12.607569917359598,10.484636164661735
A,14.63374005222691,9.841894863334641
A,10.445216163461875,7.995651408106518
A,16.79049280662731,7.01849136667866
A,16.609441071730018,8.757570829642058
A,9.589938692768396,11.804591252358918
A,11.935602861608926,10.79431558201777
A,13.305500523265303,13.62437385000143
A,7.212306956615181,13.053256309116069
A,11.404971880808729,8.496200730252701
A,17.31282828940513,3.5262092593327647
A,10.513194912683328,8.560492227753416
A,10.015673208324166,12.853447928107538
A,6.561998278096389,13.658475425735269
A,17.301811031683528,7.1856309533576335
A,16.149671072218133,7.040366641513361
A,15.659602518945945,9.032362223667594
A,16.527025342855516,8.093478527000828
A,12.987772876873116,5.963989044022209
A,12.899689458553437,8.561086048040066
A,15.781676649048457,6.27256912733784
A,3.833184349191466,10.030635351617097
A,11.771624825367747,8.841911277733455
A,12.970057656461007,9.247330262151468
A,9.569232231449021,8.304161798793578
A,12.555378286126272,9.43155739119299
A,10.511295768797668,5.815775366941287
A,8.296549071511066,12.449717629888651
A,13.457081648810362,9.088662010640595
A,17.25266888920338,7.67165603055572
A,10.452146180534932,8.787753538908394
A,11.010616515822624,5.163664003294279
A,13.973742335570554,7.9564048805051
A,14.694527588579604,5.663604630156051
A,10.323856926214269,8.874782679843044
A,10.564038948991842,5.63650829028432
A,9.62534724165879,8.494044300767827
A,14.12835134009132,9.84636668212837
A,14.827380258502153,8.245005640733924
A,9.444184237000995,12.586005456551314
A,12.583571992858266,7.647706343217396
A,9.298639810183836,10.620217500106662
A,14.930877498292553,5.18076429945636
A,14.22428637614026,8.605052347247087
A,13.28056636012819,8.554600243985167
A,12.108788098892997,6.33794155606509
A,8.284355015274278,11.680163011060372
A,12.954218415783737,9.588137544882796
A,9.982784224833777,7.354016734189876
A,14.672448811491233,6.375601480071767
A,15.32778599911278,8.469661163774145
A,6.826609713566631,7.7491095243261015
A,9.994123944232005,13.338889254704862
A,10.854600712182275,14.38435202744518
A,19.004323583106306,9.343944919852317
A,5.261748916748947,11.936763236484232
A,9.820633032780709,11.694471974056418
A,12.450788397031754,8.920088581028397
A,9.597341317316928,9.564471483980013
A,15.4076131153409,7.146396426561781
A,17.315344108457722,8.855317069346466
A,14.509812309112274,12.00324058232742
A,15.885143174836685,6.421134171776842
A,11.219969253693996,8.619489124701282
A,11.39023953756198,15.357891998012065
A,14.557220951835937,5.689399876209585
A,13.534560426627088,6.118646775786039
A,10.107421821872453,6.350126031259098
A,14.681726503467734,5.944680669232985
A,12.815861771193068,7.288761163453856
